MEDIA_ID,MEDIA_NAME,CNT,TIME(2024/06/03 10:58:35.431),TIMETICK(f=10000000),FPOGX,FPOGY,FPOGS,FPOGD,FPOGID,FPOGV,BPOGX,BPOGY,BPOGV,CX,CY,CS,KB,KBS,USER,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,BKID,BKDUR,BKPMIN,LPMM,LPMMV,RPMM,RPMMV,DIAL,DIALV,GSR,GSRV,HR,HRV,HRP,IBI,TTL0,TTL1,TTL2,TTL3,TTL4,TTL5,TTL6,TTLV,PIXS,PIXV,AOI,SACCADE_MAG,SACCADE_DIR,VID_FRAME,
0,ACUA User Study,1141,8.90674,750098475285,0.50592,0.53718,8.79297,0.11377,35,1,0.56748,0.69232,0,0.52135,0.52315,0, ,0,,0.29094,0.56759,12.64896,1.03748,0,0.37258,0.57881,10.00003,1.03748,0,0,0.00000,11,10.75785,0,9.03276,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1041.18616,83.65186,0,
0,ACUA User Study,1211,10.15723,750110979584,0.06945,0.15200,9.99170,0.16553,36,1,0.04902,0.17702,1,0.52135,0.52315,0, ,0,,0.28860,0.47612,14.82371,1.03029,1,0.55048,0.46265,13.40934,1.03029,1,0,0.00000,11,3.00870,1,3.40847,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,935.59229,153.60019,0,
0,ACUA User Study,1227,10.33398,750112747654,0.10563,0.20941,10.18311,0.15088,37,1,0.40388,0.41395,1,0.52135,0.52315,0, ,0,,0.28757,0.48140,15.83658,1.03873,1,0.54849,0.46456,14.26847,1.04654,1,0,0.00000,11,3.25397,1,2.83989,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,93.11186,318.24890,0,
0,ACUA User Study,1260,10.56104,750115019633,0.55212,0.54988,10.36377,0.19727,38,1,0.52867,0.46681,1,0.52135,0.52315,0, ,0,,0.29929,0.47963,16.46293,1.07123,1,0.56137,0.46424,15.36606,1.07123,1,0,0.00000,11,3.17822,1,3.00891,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,932.79413,336.78391,0,
0,ACUA User Study,1313,10.94824,750118891919,0.51398,0.49833,10.56787,0.38037,39,1,0.50350,0.49469,1,0.52135,0.52315,0, ,0,,0.30658,0.47816,16.30861,1.07123,1,0.56884,0.46225,14.25695,1.07123,1,0,0.00000,11,3.18433,1,2.94082,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,91.98939,142.75517,0,
0,ACUA User Study,1327,11.06152,750120022272,0.51973,0.51064,10.96143,0.10010,40,1,0.53490,0.64219,1,0.52135,0.52315,0, ,0,,0.29649,0.48612,16.60947,1.09014,1,0.55760,0.46820,13.88794,1.10026,1,0,0.00000,11,3.22308,1,3.01468,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,17.28100,309.70618,0,
0,ACUA User Study,1350,11.23096,750121718453,0.52590,0.62862,11.06641,0.16455,41,1,0.53135,0.72970,1,0.52135,0.52315,0, ,0,,0.27639,0.48263,16.27152,1.08087,1,0.53579,0.46024,15.90989,1.08087,1,0,0.00000,11,3.33444,1,3.25284,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,127.96791,275.31171,0,
0,ACUA User Study,1364,11.35840,750122990835,0.44012,0.72129,11.23779,0.12061,42,1,0.29694,0.99393,1,0.52135,0.52315,0, ,0,,0.26221,0.48439,10.61021,1.03302,0,0.50142,0.45451,12.55469,0.98242,1,0,0.00000,11,2.70083,0,2.99702,1,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,192.72269,211.28624,0,
0,ACUA User Study,1461,12.04834,750129890493,1.40721,1.18924,11.94971,0.09863,43,1,1.79193,1.32493,1,0.52135,0.52315,0, ,0,,0.02936,0.54433,15.97607,1.50907,1,0.21294,0.52105,8.98561,1.50907,0,0,0.00000,11,12.75649,1,8.32778,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,1924.36194,344.77411,0,
0,ACUA User Study,1472,12.12207,750130626979,1.69080,1.28838,12.09521,0.02686,44,1,1.67206,1.28181,0,0.52135,0.52315,0, ,0,,0.02372,0.54479,15.68569,1.50907,1,0.21294,0.52105,8.98561,1.50907,0,0,0.00000,11,12.73701,1,8.32778,0,0.00000,0,0,0,0,0,0,0.000,1,1,1,1,1,1,1,0,0.00000,0,,554.92029,348.87506,0,
